^Nr;0;0;smoothed;smoothed;smoothed
503;12.1886332;11.7536433;16.0179846;12.92789777;11.7536433
504;14.98163257;12.00085027;11.4522618;12.36062968;12.00085027
505;7.315525306;12.33930558;10.62093021;11.62061092;12.33930558
506;10.22773241;12.14337728;7.513638161;10.49000235;12.14337728
507;6.192617624;12.23539399;8.006614167;9.917171678;12.23539399
508;9.348977588;11.91328454;9.638306453;9.095842033;11.91328454
509;12.67231594;11.74012433;9.602346096;9.172294881;11.74012433
510;5.762632886;11.25340603;10.27159999;9.101499048;11.25340603
511;14.03624347;10.62566009;10.81594648;9.770959148;10.62566009
512;10.30484647;10.25010598;9.751208211;10.50180946;10.25010598
513;4.950272235;9.826003572;8.840010749;11.14999085;9.826003572
514;14.81346412;9.17926408;10.9849874;11.55562058;9.17926408
515;11.3550828;8.854291337;12.78338039;11.23101204;8.854291337
516;10.70135072;8.421803892;11.19344655;10.76616639;8.421803892
517;12.31501848;7.894123756;11.28036385;9.543728858;7.894123756
518;9.917718715;7.373814673;11.09496267;8.470146984;7.373814673
519;9.302054711;7.023636375;7.243738482;7.024686209;7.023636375
520;2.526116912;6.673882319;5.338751868;6.1299835;6.673882319
521;5.661685099;5.984558257;3.513333763;5.306649505;5.984558257
522;1.966464568;5.686950958;2.431007579;4.011948207;5.686950958
523;-0.237740459;4.831548716;0.189703547;3.583788818;4.831548716
524;1.951205777;4.223983697;2.80023326;2.76666318;4.223983697
525;6.448592292;3.448332761;3.89446868;1.993363937;3.448332761
526;1.264387471;3.168547019;3.774118515;2.386263982;3.168547019
527;4.206668508;2.603131169;2.8893768;2.250846611;2.603131169
528;3.803317084;2.543636775;4.304635018;2.764156654;2.543636775
529;3.950618138;2.409183672;3.735399248;2.997176678;2.409183672
530;2.696147385;2.295391094;2.374361832;3.285266241;2.295391094
531;0.598367588;2.317961929;1.173819673;3.264250612;2.317961929
532;1.969906301;2.319170213;2.248105773;3.025837587;2.319170213
533;4.409783424;2.143658303;3.198533597;3.174279831;2.143658303
534;2.271358354;2.731519104;3.334988836;3.168778174;2.731519104
535;4.039238468;2.674033186;4.200364404;2.928502266;2.674033186
536;5.789008845;3.158948072;4.233759391;3.351642073;3.158948072
537;1.716451976;3.315508793;3.761319297;3.672934922;3.315508793
538;4.161927316;3.676270634;2.061861454;3.779733058;3.676270634
539;1.609008905;4.289887501;4.253828614;3.804947371;4.289887501
540;7.042039175;4.789910998;3.948775394;4.17224649;4.789910998
541;2.589130618;5.623026939;5.392445531;4.022734963;5.623026939
542;6.466473171;6.158402438;4.462459915;4.502511834;6.158402438
543;4.184916125;6.595096485;5.180659317;4.642885633;6.595096485
544;4.635463427;7.119883782;4.077228251;5.768254341;7.119883782
545;5.092115125;7.570392175;6.483996783;6.380630964;7.570392175
546;9.341614986;7.44523923;6.746432441;7.401179687;7.44523923
547;4.932087428;7.241247391;7.694310853;8.763037348;7.241247391
548;9.688786561;7.148329188;7.593772708;9.619672196;7.148329188
549;9.21102654;6.560710817;11.36147361;9.911687638;6.560710817
550;13.5399498;6.315785426;10.38048397;9.828864938;6.315785426
551;7.628149668;6.313455028;11.77669617;8.91991676;6.313455028
552;13.28865414;6.567574165;8.46816209;8.025405517;6.567574165
553;3.934782056;6.594199087;8.974223121;6.559995198;6.594199087
554;9.218926138;6.556136535;4.193153084;4.942293002;6.556136535
555;0;6.343802329;5.296766023;2.923152793;6.343802329
556;5.770936222;5.903680422;0.350630304;1.859254448;5.903680422
557;-5.770936222;5.019863032;-2.090037513;0.571069798;5.019863032
558;-3.691385986;4.081580123;-4.266217288;0.563966262;4.081580123
559;-4.07E-10;2.936152515;-1.087370889;0.850490947;2.936152515
560;0;1.756032084;1.201561162;1.819616586;1.756032084
561;3.691385986;0.13281164;3.128397881;2.181038128;0.13281164
562;4.438716368;-1.205523298;3.915563404;2.580000623;-1.205523298
563;2.174744115;-2.854472036;2.82302523;1.867681678;-2.854472036
564;2.935673447;-4.094573965;3.572010736;1.029582355;-4.094573965
565;5.194428908;-5.308725534;4.039984215;-1.144752894;-5.308725534
566;-2.78E-10;-6.330151312;-0.8070833;-3.241397628;-6.330151312
567;-8.130102354;-7.229331102;-4.458601778;-6.093837257;-7.229331102
568;-5.262395399;-7.894136122;-10.7225126;-8.583896851;-7.894136122
569;-20.29756977;-8.330286283;-15.87209787;-11.6834183;-8.330286283
570;-18.43494882;-8.697824091;-20.03876393;-13.32942952;-8.697824091
571;-16.50436138;-9.029400082;-15.66964086;-14.38668254;-9.029400082
572;-12.62446001;-9.066283783;-14.43268623;-14.34894768;-9.066283783
573;-14.65230338;-9.385338387;-12.44830903;-13.59333578;-9.385338387
574;-9.348977589;-9.337116819;-11.11680406;-12.32338814;-9.337116819
575;-9.188836077;-9.704529563;-7.92820165;-10.48461291;-9.704529563
576;-6.02159014;-9.528121251;-6.94208172;-8.557458673;-9.528121251
577;-6.404352726;-9.649981329;-6.165038016;-6.379055402;-9.649981329
578;-6.155168343;-9.25415203;-5.658382726;-5.222130476;-9.25415203
579;-3.884086444;-8.887142586;-4.250694168;-4.471891138;-8.887142586
580;-3.996988681;-8.361914708;-4.624073578;-4.152417371;-8.361914708
581;-6.622666596;-8.194230941;-5.011343584;-5.175952103;-8.194230941
582;-4.573921259;-7.779965576;-6.90439376;-5.858392193;-7.779965576
583;-9.462322208;-7.784919499;-6.790708799;-6.941603705;-7.784919499
584;-5.710593138;-7.924093713;-7.76740033;-7.859401736;-7.924093713
585;-8.910280851;-7.877083461;-8.374248152;-9.072487807;-7.877083461
586;-10.65684825;-8.380543492;-9.522076527;-10.0059822;-8.380543492
587;-8.799473045;-8.831241305;-11.1369476;-11.1578062;-8.831241305
588;-14.42633636;-9.298715898;-11.72780123;-11.62251607;-9.298715898
589;-11.3550828;-10.00946048;-13.79209294;-12.58663761;-10.00946048
590;-14.88626685;-10.1360259;-12.97779224;-12.3954506;-10.1360259
591;-11.88865804;-10.11554556;-12.96346735;-12.2548148;-10.11554556
592;-11.49656302;-10.1107136;-11.10622452;-12.01076029;-10.1107136
593;-10.30484647;-10.40244983;-10.15137538;-10.96098584;-10.40244983
594;-9.462322208;-10.2864625;-10.53176419;-9.937201546;-10.2864625
595;-11.90830006;-10.27769427;-10.36237645;-8.931654775;-10.27769427
596;-8.105266735;-10.36493862;-8.931123343;-8.020903952;-10.36493862
597;-6.551484381;-10.32313066;-6.300491334;-7.535650658;-10.32313066
598;-6.110221389;-10.35236704;-7.17901874;-7.423182858;-10.35236704
599;-8.572998364;-10.35285948;-5.666601489;-7.53202139;-10.35285948
600;-3.262033476;-10.38210872;-8.108940883;-8.458358941;-10.38210872
601;-13.40750844;-10.55593598;-7.804847387;-9.601605267;-10.55593598
602;-5.692351883;-10.61672301;-9.696343457;-10.72999383;-10.61672301
603;-12.16387137;-10.76597724;-11.9109757;-11.53440196;-10.76597724
604;-18.15613944;-10.67858597;-15.26523679;-12.55119555;-10.67858597
605;-11.95367819;-10.83229109;-15.32492272;-12.92272749;-10.83229109
606;-15.56820728;-10.83804051;-12.89080192;-13.23899633;-10.83804051
607;-11.68026015;-10.61825794;-13.92004624;-13.22484986;-10.61825794
608;-14.20676612;-10.61365166;-12.44995124;-12.37921969;-10.61365166
609;-10.93381679;-10.24354725;-12.12626534;-11.45143837;-10.24354725
610;-10.14367733;-9.839617615;-9.150811001;-10.28062357;-9.839617615
611;-6.206713177;-9.184776209;-6.501135985;-8.958581699;-9.184776209
612;-5.076730266;-8.775385587;-6.458339293;-7.381342611;-8.775385587
613;-9.272601777;-7.848839657;-7.182575681;-6.584851081;-7.848839657
614;-5.194428908;-6.981709182;-5.888518453;-5.219385313;-6.981709182
615;-3.625950643;-6.011416597;-5.031734683;-4.645499296;-6.011416597
616;-7.253194614;-4.963651351;-4.783870531;-4.438380036;-4.963651351
617;-2.361374657;-3.896098478;-4.359452262;-3.834235127;-3.896098478
618;-4.044485574;-3.256827233;-3.377838363;-3.714456693;-3.256827233
619;-4.08561678;-3.091895815;-3.52113728;-3.54609663;-3.091895815
620;-2.045408489;-2.966469767;-3.067974558;-4.078999161;-2.966469767
621;-4.070095078;-3.507512942;-3.481783286;-3.682696183;-3.507512942
622;-4.375973446;-3.727755982;-4.397449132;-3.669949727;-3.727755982
623;-4.042978068;-4.728619674;-3.937455151;-3.570870241;-4.728619674
624;-3.900493742;-5.94846975;-4.406996467;-4.047797979;-5.94846975
625;-6.009005959;-6.608954884;-5.780177249;-4.653535649;-6.608954884
626;-6.519801751;-7.54654285;-5.681909663;-5.497214914;-7.54654285
627;-4.253836436;-7.866208203;-5.750574901;-6.935980255;-7.866208203
628;-7.807473021;-8.519487847;-6.883057921;-8.325968115;-8.519487847
629;-8.315125756;-8.574179816;-8.204310981;-9.369790648;-8.574179816
630;-7.696051723;-8.700429338;-7.51937514;-10.27688625;-8.700429338
631;-9.162347046;-8.711254913;-11.56540013;-11.08668064;-8.711254913
632;-17.98733465;-8.632533608;-13.97773468;-11.75714116;-8.632533608
633;-11.4087182;-8.514845817;-14.6261035;-11.58163138;-8.514845817
634;-13.44286766;-7.904323297;-11.60893426;-10.95307945;-7.904323297
635;-10.56999122;-7.772794741;-12.18838332;-9.406064765;-7.772794741
636;-10.66618676;-7.325243321;-8.353521873;-8.225703419;-7.325243321
637;-2.726310994;-6.851982273;-4.546740349;-6.579120668;-6.851982273
638;-2.726310994;-6.59861513;-3.011020643;-5.189959208;-6.59861513
639;-5.403791359;-6.387842445;-3.806720788;-4.011390632;-6.387842445
640;-2.174744116;-6.124284079;-3.830634309;-3.25781802;-6.124284079
641;-3.087651285;-6.159661142;-1.243672275;-2.847411462;-6.159661142
642;1.127724027;-6.299480313;-0.039736502;-2.790807552;-6.299480313
643;-1.771469742;-6.468777078;-3.089433333;-4.188223223;-6.468777078
644;-10.40771131;-6.911460942;-7.437495094;-5.614547967;-6.911460942
645;-8.027237509;-7.593442665;-11.06760804;-6.98213096;-7.593442665
646;-12.52880771;-8.138486453;-8.900805365;-8.778118325;-8.138486453
647;-6.340191746;-8.867302186;-10.77345637;-10.33162959;-8.867302186
648;-14.21585347;-9.778478811;-10.08128562;-11.5117119;-9.778478811
649;-9.188836079;-10.48070118;-11.78172046;-12.24754753;-10.48070118
650;-12.52880771;-11.2584025;-12.04459707;-13.14160073;-11.2584025
651;-15.2551187;-12.09497586;-14.52692553;-13.6045065;-12.09497586
652;-14.03624347;-12.74833652;-15.0592313;-13.59684212;-12.74833652
653;-14.03624347;-12.71086574;-11.77833964;-13.41822364;-12.71086574
654;-8.484322134;-12.6555577;-12.79600822;-12.50694218;-12.6555577
655;-16.95189425;-11.97524991;-12.0256957;-12.04637522;-11.97524991
656;-8.707370271;-11.02571465;-12.12587835;-11.52386359;-11.02571465
657;-10.49147701;-9.790014153;-8.983452777;-10.13722898;-9.790014153
658;-9.162347046;-8.626678573;-10.02864909;-8.973593689;-8.626678573
659;-9.17172903;-7.258566313;-7.994834792;-7.367896401;-7.258566313
660;-4.864514438;-5.816802011;-5.874873097;-6.149987315;-5.816802011
661;-4.316027519;-4.593485553;-4.285724343;-4.409329891;-4.593485553
662;-3.814074835;-3.412978852;-2.856206501;-3.247842719;-3.412978852
663;-7.63E-11;-2.566515386;-0.994196181;-1.917119764;-2.566515386
664;-0.690277197;-2.015793164;-0.909396154;-0.641658323;-2.015793164
665;-2.102425169;-1.24881053;-0.53701292;0.180768218;-1.24881053
666;2.102425169;-0.810335297;0.359513069;0.86475948;-0.810335297
667;-9.57E-10;-0.095391736;0.660064478;0.829603576;-0.095391736
668;7.09E-11;-0.12907172;0.713870757;0.93043553;-0.12907172
669;2.811373596;0.09036547;1.779528956;0.192320177;0.09036547
670;0.814577049;-0.232932413;0.996741605;-0.565605376;-0.232932413
671;-1.571745915;-0.577007406;-1.15424811;-1.301595225;-0.577007406
672;-2.054204729;-0.868741649;-2.158162939;-2.040594592;-0.868741649
673;-3.210216545;-1.598711122;-3.965896703;-2.829188112;-1.598711122
674;-6.404352726;-2.248415975;-5.131926157;-3.57623286;-2.248415975
675;-4.184916125;-3.492225558;-4.762480478;-3.788858649;-3.492225558
676;-3.945186229;-4.379828022;-4.445444408;-4.596629948;-4.379828022
677;-6.340191746;-5.386400814;-5.928394896;-5.10968568;-5.386400814
678;-6.188615963;-6.430145425;-5.487802352;-5.526110962;-6.430145425
679;-3.113438747;-7.184316252;-4.167630565;-6.0556775;-7.184316252
680;-4.913798763;-7.668697195;-4.652403572;-6.362050238;-7.668697195
681;-7.089930143;-8.031634626;-7.054056381;-7.051822935;-8.031634626
682;-8.191677591;-8.352437413;-7.586575194;-7.713123448;-8.352437413
683;-7.187413035;-8.437265311;-8.273207406;-8.693951299;-8.437265311
684;-10.10503636;-8.221840134;-9.129465039;-9.427441148;-8.221840134
685;-10.30484647;-8.269462996;-11.55693138;-9.6844898;-8.269462996
686;-12.52880771;-7.745105147;-10.18429233;-9.978605589;-7.745105147
687;-6.911227119;-7.750148664;-9.877243869;-9.350068235;-7.750148664
688;-10.93909118;-7.164577892;-8.463756267;-8.505463379;-7.164577892
689;-7.49585764;-6.824348086;-9.220792634;-7.428224791;-6.824348086
690;-8.343891584;-6.191746874;-7.440999234;-6.277828782;-6.191746874
691;-5.121316511;-5.781873843;-4.403561748;-4.907797121;-5.781873843
692;0;-4.964091206;-2.398246272;-3.472144278;-4.964091206
693;-3.525615197;-4.564835797;-0.529598285;-2.976420435;-4.564835797
694;1.735704589;-4.056904326;-0.677389142;-2.065475967;-4.056904326
695;-1.735704589;-3.348983196;-1.07950386;-2.056958688;-3.348983196
696;-3.30674648;-2.779417353;-1.898944937;-1.698645071;-2.779417353
697;-3.41E-10;-2.198400083;-2.53758767;-1.93173949;-2.198400083
698;-5.262395399;-1.413735367;-3.067548856;-1.608375228;-1.413735367
699;-2.935673447;-0.927320111;-4.076360239;-1.552559146;-0.927320111
700;-2.468117914;-0.37630276;-1.520570477;-1.425184628;-0.37630276
701;1.11E-09;-0.262378656;-1.295634102;-1.642042455;-0.262378656
702;-2.726310995;0.03559672;-2.51475803;-1.643936668;0.03559672
703;-2.726310994;0.078212604;-0.1557892;-1.172992501;0.078212604
704;5.452621988;-0.08258472;0.567393034;-0.63504684;-0.08258472
705;-2.726310994;-0.135101781;3.005129816;-0.272885827;-0.135101781
706;5.194428908;-0.391873264;-0.893725324;0.52343151;-0.391873264
707;-5.194428908;-0.302116727;0.893725324;0.340180988;-0.302116727
708;2.726310995;-0.706591548;-3.005129816;0.620488478;-0.706591548
709;-5.452621989;-0.991513497;-0.100025435;0.281685243;-0.991513497
710;2.726310994;-1.186341206;-2.181048796;-0.139555307;-1.186341206
711;-2.726310994;-1.153191475;2.181048795;-0.618209315;-1.153191475
712;5.452621988;-1.363053832;0.75865245;-1.199648641;-1.363053832
713;-2.726310993;-1.756327442;0.15723151;-1.612512245;-1.756327442
714;-2.489552923;-1.964870309;-3.100664478;-2.453894598;-1.964870309
715;-2.704875986;-2.510552228;-3.261508225;-2.633312997;-2.510552228
716;-5.110417561;-2.668335427;-4.750086723;-2.905918226;-2.668335427
717;-4.950272233;-2.77994504;-3.853840513;-3.811498938;-2.77994504
718;-1.672394363;-3.264833919;-4.648571967;-3.716588375;-3.264833919
719;-7.516441715;-3.236069543;-3.241086274;-4.098260664;-3.236069543
720;-1.34E-09;-3.183209249;-4.600873367;-3.927752826;-3.183209249
721;-6.51980175;-3.021217345;-2.518239055;-4.035915392;-3.021217345
722;-0.795723554;-2.894234487;-3.447456394;-3.220646672;-2.894234487
723;-3.232540112;-2.554579632;-2.383178287;-2.875838207;-2.554579632
724;-3.298142994;-2.158744903;-2.49789707;-1.600270807;-2.158744903
725;-0.369645062;-1.894027284;-2.387699601;-1.30965314;-1.894027284
726;-3.160361626;-1.526035127;-0.267130358;-1.101253789;-1.526035127
727;3.160361626;-1.403107627;0.626433406;-0.638801629;-1.403107627
728;-0.331185788;-0.732717765;0.166304129;-0.370051647;-0.732717765
729;-2.996218455;-0.616672273;-2.124949737;-0.023243666;-0.616672273
730;1.28E-09;-0.093279491;0.17032412;0.283174082;-0.093279491
731;3.327404242;0.040102675;1.759437087;0.178167283;0.040102675
732;-0.331185788;0.464531743;0.979962643;0.386918354;0.464531743
733;0;0.13318771;-0.141936766;0.338939942;0.13318771
734;0;0.200549137;-1.230128028;0.290634919;0.200549137
735;-2.996218453;0.198918835;-0.772073243;0.124448214;0.198918835
736;2.697805633;0.156149944;1.51489842;0.174751884;0.156149944
737;2.820172471;0.066827844;1.492001487;0.001509692;0.066827844
738;-3.090433578;0.153033913;-0.744314534;-0.237133721;0.153033913
739;-2.74E-11;-0.045931291;-1.385615938;-0.110355988;-0.045931291
740;-0.245903123;0.179913432;0.145455647;-0.283779796;0.179913432
741;0;0.036938203;-0.084309643;-0.675199125;0.036938203
742;-1.10E-09;0.177627028;0.243237414;-0.332119011;0.177627028
743;1.10E-09;-0.015173616;-1.131877427;-0.017060564;-0.015173616
744;-2.591866705;0.040080177;-0.064991875;-0.012014338;0.040080177
745;2.837769829;0.138434873;-0.407045196;-0.033414983;0.138434873
746;-2.577926805;0.004097385;-0.290672658;0.194183923;0.004097385
747;0.150382278;0.191358388;0.0867691;0.19404565;0.191358388
748;3.327404242;0.057604897;1.857008705;0.730186148;0.057604897
749;0;0.076581301;1.254669851;0.736047726;0.076581301
750;0.36964506;0.092500811;-0.341591511;0.374347422;0.092500811
751;1.42E-09;0.119359081;1.338055913;0.216183685;0.119359081
752;2.7524854;-0.097349721;0.263180242;0.112401589;-0.097349721
753;-3.122130462;-0.431476586;-0.660725259;-0.064572709;-0.431476586
754;-0.331185788;-0.465948697;-1.595124927;-0.471867797;-0.465948697
755;-0.29841282;-0.650432794;0.38114;-0.636427196;-0.650432794
756;0.298412819;-0.700628386;-0.996151561;-0.886967396;-0.700628386
757;-3.14660073;-0.788964786;-1.213434798;-0.765704548;-0.788964786
758;-0.136094232;-0.862137324;-2.105250888;-1.285744361;-0.862137324
759;-2.726310994;-0.909237084;-1.101160443;-1.132458516;-0.909237084
760;0;-0.950027609;-0.923069978;-1.026457654;-0.950027609
761;0;-0.724275431;0.467367599;-1.459321001;-0.724275431
762;0;-0.66847716;-0.923069978;-1.090490755;-0.66847716
763;-2.726310994;-0.689594048;-1.382534297;-0.945725155;-0.689594048
764;-0.136094232;-0.460144511;-0.698381618;-0.764172177;-0.460144511
765;0.136094233;-0.317663357;-0.770056616;-0.563220858;-0.317663357
766;-2.984282145;-0.257324251;-1.414347608;0.111262064;-0.257324251
767;3.02E-11;0.134102032;-1.174817093;0.197688571;0.134102032
768;0.270261107;0.287787596;1.317586791;0.410404682;0.287787596
769;2.714021037;0.260682459;1.177215941;0.757212639;0.260682459
770;1.38E-11;0.337676875;1.58385253;0.940107974;0.337676875
771;2.726310994;0.382492016;2.382772467;0.739983066;0.382492016
772;3.012787504;0.422157932;1.106894484;1.085563788;0.422157932
773;-3.012787504;0.262155336;0.368873701;0.765928096;0.262155336
774;3.012787504;0.337170359;0.430398215;0.613125299;0.337170359
775;0;0.296755978;0.258238929;0.390752395;0.296755978
776;-3.012787504;0.132731981;-1.966941879;0.081038083;0.132731981
777;0;0.149677209;0.193789381;-0.316037516;0.149677209
778;2.862405226;0.144363265;0.900837761;-0.716774467;0.144363265
779;-2.862405226;-0.080594496;-1.57733403;-0.701393819;-0.080594496
780;-2.726310994;-0.095152088;-1.616218096;-0.657233201;-0.095152088
781;2.726310994;-0.144512594;0.868505818;-0.460321809;-0.144512594
782;0;-0.014359088;-8.32667E-17;-0.392538382;-0.014359088
783;-2.726310994;-0.109811163;-0.389472999;-0.073161316;-0.109811163
784;2.726310994;-0.072054164;-0.545262199;-0.073419027;-0.072054164
785;-2.726310994;-0.040852276;-0.389472999;0.105808393;-0.040852276
786;-1.38E-11;-0.177175183;-0.233683799;0.387729541;-0.177175183
787;2.726310994;-0.324166842;1.557891997;0.080294663;-0.324166842
788;0;-0.37511745;0.934735198;-0.010195086;-0.37511745
789;0;-0.328189126;-0.233683799;0.289735152;-0.328189126
790;0;-0.474400495;0;0.673498913;-0.474400495
791;0;-0.511726058;0;0.223682852;-0.511726058
792;0;-0.039725664;0;0.077167213;-0.039725664
793;0;-0.18672952;0;0.204982139;-0.18672952
794;0;0.618526002;0.245349019;-0.335467957;0.618526002
795;0;0.635825147;-1.226745097;-1.006894146;0.635825147
796;-2.862405226;1.109701698;-0.408915032;-0.940083645;1.109701698
797;2.862405226;1.375930343;0.667153961;-1.08092097;1.375930343
798;0;1.274498316;0.450608106;-0.841656817;1.274498316
